証券コード	EDINETコード	会社名	業種	取引所	書類種類	決算日	提出日	訂正報告書	監査法人	会計方式
3133.0	E31367	㈱海帆	小売業	東証マザーズ	有価証券報告書	20190331	20190621	--	監査法人東海会計社	日本基準
3199.0	E31104	綿半ホールディングス㈱	小売業	東証一部	有価証券報告書	20190331	20190625	--	太陽有限責任監査法人	日本基準
3910.0	E30993	㈱エムケイシステム	情報・通信業	ＪＱＳ	有価証券報告書	20190331	20190620	--	太陽有限責任監査法人	日本基準
6082.0	E30065	㈱ライドオンエクスプレスホールディングス	サービス業	東証一部	有価証券報告書	20190331	20190626	--	太陽有限責任監査法人	日本基準
4978.0	E27585	㈱リプロセル	化学	ＪＱＧ	有価証券報告書	20190331	20190628	--	太陽有限責任監査法人	日本基準
3443.0	E21955	川田テクノロジーズ㈱	金属製品	東証一部	有価証券報告書	20190331	20190628	--	太陽有限責任監査法人	日本基準
3844.0	E05678	コムチュア㈱	情報・通信業	東証一部	有価証券報告書	20190331	20190617	--	太陽有限責任監査法人	日本基準
3835.0	E05659	ｅＢＡＳＥ㈱	情報・通信業	東証一部	有価証券報告書	20190331	20190625	--	太陽有限責任監査法人	日本基準
3817.0	E05640	㈱ＳＲＡホールディングス	情報・通信業	東証一部	有価証券報告書	20190331	20190621	--	太陽有限責任監査法人	日本基準
3042.0	E05606	㈱セキュアヴェイル	情報・通信業	ＪＱＧ	有価証券報告書	20190331	20190624	--	太陽有限責任監査法人	日本基準
9423.0	E05528	㈱フォーバル・リアルストレート	情報・通信業	ＪＱＳ	有価証券報告書	20190331	20190626	--	太陽有限責任監査法人	日本基準
3753.0	E05432	㈱フライトホールディングス	情報・通信業	東証二部	有価証券報告書	20190331	20190628	--	太陽有限責任監査法人	日本基準
2331.0	E05309	綜合警備保障㈱	サービス業	東証一部	有価証券報告書	20190331	20190625	--	太陽有限責任監査法人	日本基準
2749.0	E05306	㈱ＪＰホールディングス	サービス業	東証一部	有価証券報告書	20190331	20190628	--	監査法人東海会計社	日本基準
4319.0	E05231	ＴＡＣ㈱	サービス業	東証一部	有価証券報告書	20190331	20190627	--	太陽有限責任監査法人	日本基準
4712.0	E05020	㈱ＫｅｙＨｏｌｄｅｒ	サービス業	ＪＱＳ	有価証券報告書	20190331	20190628	--	太陽有限責任監査法人	IFRS基準
4664.0	E04978	㈱アール・エス・シー	サービス業	ＪＱＳ	有価証券報告書	20190331	20190628	--	太陽有限責任監査法人	日本基準
9707.0	E04844	㈱ユニマット　リタイアメント・コミュニティ	サービス業	ＪＱＳ	有価証券報告書	20190331	20190625	--	大光監査法人	日本基準
9763.0	E04777	丸紅建材リース㈱	卸売業	東証一部	有価証券報告書	20190331	20190625	--	太陽有限責任監査法人	日本基準
9633.0	E04589	東京テアトル㈱	サービス業	東証一部	有価証券報告書	20190331	20190625	--	有限責任大有監査法人	日本基準
9445.0	E04476	㈱フォーバルテレコム	情報・通信業	東証二部	有価証券報告書	20190331	20190619	--	太陽有限責任監査法人	日本基準
	E04196	立山黒部貫光㈱	非公開	非上場	有価証券報告書	20190331	20190628	--	太陽有限責任監査法人	日本基準
	E04130	北陸鉄道㈱	非公開	非上場	有価証券報告書	20190331	20190628	--	太陽有限責任監査法人	日本基準
	E04128	富山地方鉄道㈱	非公開	非上場	有価証券報告書	20190331	20190626	--	太陽有限責任監査法人	日本基準
8897.0	E03997	㈱タカラレーベン	不動産業	東証一部	有価証券報告書	20190331	20190626	訂正(2019/07/01)	太陽有限責任監査法人	日本基準
8877.0	E03977	日本エスリード㈱	不動産業	東証一部	有価証券報告書	20190331	20190626	--	太陽有限責任監査法人	日本基準
8848.0	E03943	㈱レオパレス２１	不動産業	東証一部	有価証券報告書	20190331	20190628	--	太陽有限責任監査法人	日本基準
8508.0	E03724	Ｊトラスト㈱	その他金融業	東証二部	有価証券報告書	20190331	20190627	--	太陽有限責任監査法人	IFRS基準
8383.0	E03582	㈱鳥取銀行	銀行業	東証一部	有価証券報告書	20190331	20190626	--	太陽有限責任監査法人	日本基準
3068.0	E03496	㈱ＷＤＩ	小売業	ＪＱＳ	有価証券報告書	20190331	20190625	--	太陽有限責任監査法人	日本基準
3344.0	E03444	㈱ワンダーコーポレーション	小売業	ＪＱＳ	有価証券報告書	20190331	20190627	--	太陽有限責任監査法人	日本基準
2780.0	E03416	㈱コメ兵	小売業	東証二部、名証二部	有価証券報告書	20190331	20190626	--	監査法人東海会計社	日本基準
7634.0	E03330	㈱星医療酸器	卸売業	ＪＱＳ	有価証券報告書	20190331	20190627	--	太陽有限責任監査法人	日本基準
9919.0	E03184	㈱関西スーパーマーケット	小売業	東証一部	有価証券報告書	20190331	20190620	--	太陽有限責任監査法人	日本基準
3024.0	E02997	クリエイト㈱	卸売業	ＪＱＳ	有価証券報告書	20190331	20190621	--	太陽有限責任監査法人	日本基準
3347.0	E02977	㈱トラスト	小売業	東証二部	有価証券報告書	20190331	20190624	--	監査法人東海会計社	日本基準
7647.0	E02912	㈱音通	小売業	東証二部	有価証券報告書	20190331	20190621	--	太陽有限責任監査法人	日本基準
7600.0	E02894	㈱日本エム・ディ・エム	卸売業	東証一部	有価証券報告書	20190331	20190625	--	太陽有限責任監査法人	日本基準
3420.0	E02876	㈱ケー・エフ・シー	金属製品	東証二部	有価証券報告書	20190331	20190624	--	太陽有限責任監査法人	日本基準
8275.0	E02693	㈱フォーバル	卸売業	東証一部	有価証券報告書	20190331	20190621	--	太陽有限責任監査法人	日本基準
8023.0	E02683	大興電子通信㈱	卸売業	東証二部	有価証券報告書	20190331	20190621	--	太陽有限責任監査法人	日本基準
8144.0	E02666	㈱電響社	卸売業	東証二部	有価証券報告書	20190331	20190628	--	太陽有限責任監査法人	日本基準
8123.0	E02650	川辺㈱	卸売業	ＪＱＳ	有価証券報告書	20190331	20190628	訂正(2019/07/12)	太陽有限責任監査法人	日本基準
8119.0	E02647	㈱三栄コーポレーション	卸売業	ＪＱＳ	有価証券報告書	20190331	20190627	--	太陽有限責任監査法人	日本基準
	E02625	東京貿易ホールディングス㈱	非公開	非上場	有価証券報告書	20190331	20190628	--	太陽有限責任監査法人	日本基準
8066.0	E02602	三谷商事㈱	卸売業	東証二部	有価証券報告書	20190331	20190628	--	太陽有限責任監査法人	日本基準
7908.0	E02425	㈱きもと	化学	東証一部	有価証券報告書	20190331	20190619	--	太陽有限責任監査法人	日本基準
7726.0	E02269	黒田精工㈱	機械	東証二部	有価証券報告書	20190331	20190627	--	太陽有限責任監査法人	日本基準
7408.0	E02254	㈱ジャムコ	輸送用機器	東証一部	有価証券報告書	20190331	20190626	--	太陽有限責任監査法人	日本基準
7224.0	E02252	新明和工業㈱	輸送用機器	東証一部	有価証券報告書	20190331	20190621	--	太陽有限責任監査法人	日本基準
6670.0	E02090	㈱ＭＣＪ	電気機器	東証二部	有価証券報告書	20190331	20190626	--	太陽有限責任監査法人	日本基準
6676.0	E02086	㈱メルコホールディングス	電気機器	東証一部、名証一部	有価証券報告書	20190331	20190624	--	監査法人東海会計社	日本基準
6797.0	E02055	名古屋電機工業㈱	電気機器	名証二部	有価証券報告書	20190331	20190626	--	監査法人東海会計社	日本基準
6894.0	E02021	パルステック工業㈱	電気機器	東証二部	有価証券報告書	20190331	20190624	--	ときわ監査法人	日本基準
6932.0	E01986	㈱遠藤照明	電気機器	東証一部	有価証券報告書	20190331	20190626	--	太陽有限責任監査法人	日本基準
6964.0	E01954	㈱サンコー	電気機器	東証二部	有価証券報告書	20190331	20190628	--	太陽有限責任監査法人	日本基準
6999.0	E01902	ＫＯＡ㈱	電気機器	東証一部、名証一部	有価証券報告書	20190331	20190620	--	太陽有限責任監査法人	日本基準
6989.0	E01817	北陸電気工業㈱	電気機器	東証一部	有価証券報告書	20190331	20190627	--	太陽有限責任監査法人	日本基準
6254.0	E01735	野村マイクロ・サイエンス㈱	機械	ＪＱＳ	有価証券報告書	20190331	20190621	--	太陽有限責任監査法人	日本基準
6433.0	E01727	ヒーハイスト精工㈱	機械	ＪＱＳ	有価証券報告書	20190331	20190627	--	太陽有限責任監査法人	日本基準
6405.0	E01724	鈴茂器工㈱	機械	ＪＱＳ	有価証券報告書	20190331	20190627	--	太陽有限責任監査法人	日本基準
6455.0	E01653	㈱モリタホールディングス	輸送用機器	東証一部	有価証券報告書	20190331	20190621	--	太陽有限責任監査法人	日本基準
6247.0	E01643	㈱日阪製作所	機械	東証一部	有価証券報告書	20190331	20190627	--	太陽有限責任監査法人	日本基準
6406.0	E01622	フジテック㈱	機械	東証一部	有価証券報告書	20190331	20190624	--	太陽有限責任監査法人	日本基準
6370.0	E01573	栗田工業㈱	機械	東証一部	有価証券報告書	20190331	20190627	--	太陽有限責任監査法人	日本基準
6210.0	E01528	東洋機械金属㈱	機械	東証一部	有価証券報告書	20190331	20190626	--	太陽有限責任監査法人	日本基準
6208.0	E01518	㈱石川製作所	機械	東証一部	有価証券報告書	20190331	20190626	--	太陽有限責任監査法人	日本基準
5945.0	E01426	天龍製鋸㈱	金属製品	ＪＱＳ	有価証券報告書	20190331	20190628	--	ときわ監査法人	日本基準
5992.0	E01405	中央発條㈱	金属製品	東証一部、名証一部	有価証券報告書	20190331	20190621	--	太陽有限責任監査法人	日本基準
5998.0	E01393	㈱アドバネクス	金属製品	東証一部	有価証券報告書	20190331	20190626	--	太陽有限責任監査法人	日本基準
5975.0	E01382	東プレ㈱	金属製品	東証一部	有価証券報告書	20190331	20190627	--	太陽有限責任監査法人	日本基準
9964.0	E01297	㈱アイ・テック	卸売業	ＪＱＳ	有価証券報告書	20190331	20190625	訂正(2019/06/28)	太陽有限責任監査法人	日本基準
5273.0	E01169	三谷セキサン㈱	ガラス・土石製品	東証一部	有価証券報告書	20190331	20190626	--	太陽有限責任監査法人	日本基準
5261.0	E01156	リソルホールディングス㈱	サービス業	東証一部	有価証券報告書	20190331	20190628	--	太陽有限責任監査法人	日本基準
	E01078	㈱りゅうせき	非公開	非上場	有価証券報告書	20190331	20190627	--	監査法人東海会計社	日本基準
7871.0	E00829	フクビ化学工業㈱	化学	東証二部、名証二部	有価証券報告書	20190331	20190620	--	太陽有限責任監査法人	日本基準
4112.0	E00809	保土谷化学工業㈱	化学	東証一部	有価証券報告書	20190331	20190624	--	太陽有限責任監査法人	日本基準
4102.0	E00791	丸尾カルシウム㈱	化学	東証二部	有価証券報告書	20190331	20190626	--	太陽有限責任監査法人	日本基準
4043.0	E00768	㈱トクヤマ	化学	東証一部	有価証券報告書	20190331	20190624	--	太陽有限責任監査法人	日本基準
7883.0	E00719	サンメッセ㈱	その他製品	ＪＱＳ	有価証券報告書	20190331	20190626	訂正(2019/06/28)	監査法人東海会計社	日本基準
7903.0	E00628	名古屋木材㈱	卸売業	名証二部	有価証券報告書	20190331	20190627	--	太陽有限責任監査法人	日本基準
3604.0	E00614	川本産業㈱	繊維製品	東証二部	有価証券報告書	20190331	20190626	--	太陽有限責任監査法人	日本基準
3578.0	E00596	倉庫精練㈱	繊維製品	東証二部	有価証券報告書	20190331	20190626	--	太陽有限責任監査法人	日本基準
3121.0	E00545	マーチャント・バンカーズ㈱	サービス業	東証二部	有価証券報告書	20190331	20190628	--	太陽有限責任監査法人	日本基準
2815.0	E00486	アリアケジャパン㈱	食料品	東証一部	有価証券報告書	20190331	20190624	--	太陽有限責任監査法人	日本基準
2894.0	E00453	石井食品㈱	食料品	東証二部	有価証券報告書	20190331	20190624	--	千葉第一監査法人	日本基準
2221.0	E00386	岩塚製菓㈱	食料品	ＪＱＳ	有価証券報告書	20190331	20190626	--	有限責任大有監査法人	日本基準
2208.0	E00380	㈱ブルボン	食料品	東証二部	有価証券報告書	20190331	20190627	--	太陽有限責任監査法人	日本基準
	E00265	東光電気工事㈱	非公開	非上場	有価証券報告書	20190331	20190621	--	虎ノ門有限責任監査法人	日本基準
1904.0	E00233	大成温調㈱	建設業	ＪＱＳ	有価証券報告書	20190331	20190625	--	太陽有限責任監査法人	日本基準
1879.0	E00221	新日本建設㈱	建設業	東証一部	有価証券報告書	20190331	20190627	--	太陽有限責任監査法人	日本基準
1914.0	E00204	日本基礎技術㈱	建設業	東証一部	有価証券報告書	20190331	20190628	--	太陽有限責任監査法人	日本基準
9767.0	E00187	日建工学㈱	サービス業	東証二部	有価証券報告書	20190331	20190627	--	太陽有限責任監査法人	日本基準
